"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","BARCODE TYPE","BATCH NUMBER"
"1A400031266EE07000002277","10005358","HERIJUANA 1G",0,3.35,20,"CANNIBIS","USER","2277"
"1a4000312687522000004849","10005360","WONDERLEAF 1G SYRINGE SOUR TAN",0,18,50,"CANNIBIS","USER","NA"
"1A4000312687522000004867","10005362","WONDERLEAF 1G SYRINGE SPACE QU",0,18,50,"CANNIBIS","USER","NA"
"1A4000312687522000004782","10005364","WONDERLEAF 250MG ALIEN DAWG",0,15,45,"CANNIBIS","USER","NA"
"1a4000312687522000004851","10005366","WONDERLEAF WAX CHEMDAWG 1G",0,23,60,"CANNIBIS","USER","NA"
"1A4000312687522000004787","10005368","WONDERLEAF WAX 1G SUPER LEMON",1,23,60,"CANNIBIS","USER","NA"
"1a4000312687522000004826","10005370","WONDERLEAF 1G SYRINGE LEMON DI",0,18,50,"CANNIBIS","USER","NA"
"1a4000312687522000004865","10005372","WONDERLEAF 1G SYRINGE CAMEL WA",0,18,50,"CANNIBIS","USER","NA"
"1a4000312687522000004783","10005374","WONDERLEAF 250MG MAUI WAUI",0,15,45,"CANNIBIS","USER","NA"
"1a4000312687522000004788","10005376","WONDERLEAF 250MG FLO LIMON",1,15,45,"CANNIBIS","USER","NA"
"1A4000312687522000004866","10005378","WONDERLEAF WAX SKUNKBERRY 1G",1,23,60,"CANNIBIS","USER","NA"
"1a4000312687522000004784","10005380","WONDERLEAF 500MG MAUI WAUI",0,25,75,"CANNIBIS","USER","NA"
"1a4000312687522000004789","10005382","WONDERLEAF 500MG FLO LIMON",0,25,75,"CANNIBIS","USER","NA"
"1a4000312687522000004868","10005384","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A400031268748f000014394","10005386","TR CONCENTRATES CRITICAL KUSH",0,13,40,"CANNIBIS","USER","NA"
"1A400031268748f000014250","10005388","TR CONCENTRATES BLUE DREAM",-1,13,40,"CANNIBIS","USER","NA"
"1A400031268748f000014357","10005390","TR CONCENTRATES VENOM OG",0,13,40,"CANNIBIS","USER","NA"
"1A400031268748f000014338","10005392","TR CONCENTRATES LA CHEESE",1,13,40,"CANNIBIS","USER","NA"
"1A40003126874CA000010122","10005394","CAMPER GORILLA GLUE SHATTER 1G",2,17,50,"CANNIBIS","USER","NA"
"1a40003126874Ca000010119","10005396","CAMPER CHEMBERRY WAX 1G",0,17,50,"CANNIBIS","USER","NA"
"1a40003126874cA000010123","10005398","CAMPER GLASS SLIPP- 1G SHATTER",21,17,50,"CANNIBIS","USER","NA"
"1a40003126874ca000010121","10005400","CAMPER STRAWBERRY SHATTER .25G",1,4.75,15,"CANNIBIS","USER","NA"
"1A40003126874CA000010120","10005402","CAMPER PINEAPPLE EX SHATTER 1G",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874ca000010124","10005404","CAMPER BUBBA WHITE SHATTER 1G",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874ca000010118","10005406","CAMPER SKYWALKER WAX 1G",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874CA000010115","10005408","CAMPER SUENO WAX 1G",1,17,50,"CANNIBIS","USER","NA"
"1a40003126874CA000010117","10005410","CAMPER SOUR DIESEL WAX 1G",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874cA000010116","10005412","CAMPER SOUR DIESEL WAX 1G",0,17,50,"CANNIBIS","USER","NA"
"1a40003126874Ca000010112","10005414","CAMPER BLUE DREAM WAX 1G",10,4.75,50,"CANNIBIS","USER","NA"
"1a40003126874CA000010111","10005416","CAMPER CHERRY DIESEL WAX .25G",-2,4.75,15,"CANNIBIS","USER","NA"
"1a40003126874CA000010114","10005418","CAMPER SKYWALKER SHATTER .25G",19,4.75,15,"CANNIBIS","USER","NA"
"1A400031268750d000001792","10005420","JERKY SINGLE TERIYAKI",5,2.75,6,"CANNIBIS","USER","NA"
"1A400031268750D000001793","10005422","JERKY 5PACK TERIYAKI",3,12,20,"CANNIBIS","USER","NA"
"1a40003126874Aa000044109","10005424","APOTHECANNA STIMULATING OIL 1O",2,19,45,"CANNIBIS","USER","NA"
"1A40003126874aa000044115","10005426","APOTHECANNA EVERYDAY OIL 1OZ",1,19,40,"CANNIBIS","USER","NA"
"1a40003126874aa000044116","10005428","APOTHECANNA CALMING OIL 1OZ",4,20,45,"CANNIBIS","USER","NA"
"1a40003126874aa000044118","10005430","APOTHECANNA CALMING 2OZ",26,7.6,20,"CANNIBIS","USER","NA"
"1a40003126874aA000044108","10005432","APOTHECANNA STIMULATING 2OZ",0,7.6,20,"CANNIBIS","USER","NA"
"1A40003126874Aa000044114","10005434","APOTHECANNA EVERYDAY 2OZ",0,7.6,15,"CANNIBIS","USER","NA"
"1A400031266eef2000017641","10005440","CHEESEQUAKE 3.5G",2,10.16,40,"CANNIBIS","USER","17641"
"1a400031266Eef2000017641","10005442","ESSENTIAL WAX LA CHEESE 1G",1,3.13,60,"CANNIBIS","USER","17641"
"1A400031266eEF2000017641","10005444","CHEESEQUAKE 7G",0,20.31,75,"CANNIBIS","USER","17641"
"1A400031266EEF2000017641","10005447","CHEESEQUAKE 1G",-1,2.9,12,"CANNIBIS","USER","17641"
"1a40003126874Ca000010112","10005449","CAMPER BLUE DREAM WAX .25G",0,4.75,15,"CANNIBIS","USER","NA"
"1A4000312687522000004792","10005451","WONDERLEAF 250MG QT CBD",6,15,45,"CANNIBIS","USER","NA"
"1A4000312687522000004792","10005453","WONDERLEAF 250MG QT CBD",6,15,45,"CANNIBIS","USER","NA"
"1A400031266eE6B000002759","10005455","PRE-ROLL GRAPE STOMPER-FLOWER",0,3,10,"CANNIBIS","USER","NA"
"1a400031266eE6B000002754","10005457","PRE-ROLL LEMON SKUNK-FLOWER",57,3,10,"CANNIBIS","USER","NA"
"1A4000312687506000015347","10005459","CODA TRUFFLES FORTE",6,10,25,"CANNIBIS","USER","NA"
"1A4000312687506000015348","10005461","CODA TRUFFLES SERENADE",7,10,25,"CANNIBIS","USER","NA"
"1a4000312687506000015350","10005463","CODA SALT & NIBS",2,9,25,"CANNIBIS","USER","NA"
"1a4000312687506000015351","10005465","CODA COFFEE & DONUTS",1,9,25,"CANNIBIS","USER","NA"
"1A4000312687506000015349","10005467","CODA FIRE & ORANGE",2,9,25,"CANNIBIS","USER","NA"
"1a4000312687506000015352","10005469","CODA MAPLE & PECAN",-1,9,25,"CANNIBIS","USER","NA"
"1A4000312687506000015353","10005471","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A400031266eEF2000017528","10005473","BIO CHEM 7G",10,23.23,110,"CANNIBIS","USER","7528"
"1a400031266EEF2000017528","10005475","BIO CHEM 3.5G",113,11.61,60,"CANNIBIS","USER","7528"
"1A400031266eEf2000017528","10005477","BIO CHEM 1G",82,3.31,20,"CANNIBIS","USER","7528"
"1a400031266EEf2000017577","10005479","CHEMDAWG 7G",4,21.875,110,"CANNIBIS","USER","77"
"1a400031266eEF2000017577","10005481","CHEMDAWG 3.5G",40,10.93,60,"CANNIBIS","USER","577"
"1a400031266eEf2000017577","10005483","CHEMDAWG 1G",29,3.125,20,"CANNIBIS","USER","577"
"1a4000312687484000036346","10005488","C. L. WAX WHITEGIRL/STRAWBERRY",0,15,40,"CANNIBIS","USER","NA"
"1A4000312687484000036347","10005490","C. L. WAX COBRA LIPS",1,15,40,"CANNIBIS","USER","NA"
"1a4000312687484000036348","10005492","C. L. WAX BUBBLE GUM",0,15,40,"CANNIBIS","USER","NA"
"1A4000312687484000036349","10005494","C. L. WAX ALIEN DAWG #5",0,15,40,"CANNIBIS","USER","NA"
"1a4000312687484000036350","10005496","C. L. WAX SUPER NORTHERN HAZE",0,15,40,"CANNIBIS","USER","NA"
"1A4000312687484000036351","10005498","C. L. SHATTER STERLE KUSH",0,15.5,40,"CANNIBIS","USER","NA"
"1a4000312687484000036352","10005500","C. L. SHATTER SOUR ALIEN/CHEM",1,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000036353","10005502","C. L. SHATTER OUTER SPACE",0,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000036354","10005504","C. L. SHATTER HEAD CHEESE",0,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000036355","10005506","CONCENTRATED LOVE GHOST OF LER",1,15,40,"CANNIBIS","USER","NA"
"1a4000312687484000036356","10005508","C. L. SHATTER CHUNKYD",0,15.5,40,"CANNIBIS","USER","NA"
"1A400031266eEf2000017623","10005510","DRAGON 7G",0,21.88,75,"CANNIBIS","USER","17623"
"1A400031266eEf2000017623","10005512","DRAGON 3.5G",1,10.94,40,"CANNIBIS","USER","17623"
"1a400031266eEF2000017623","10005514","DRAGON 1G",0,3.13,12,"CANNIBIS","USER","17623"
"1A40003126874E4000009278","10005516","PLATINUM ROLLS OG KUSH",0,12,25,"CANNIBIS","USER","NA"
"1A40003126874e4000009276","10005518","PLATINUM ROLLS GORILLAGLUE/BLU",2,12,25,"CANNIBIS","USER","NA"
"1A400031266EE6B000002758","10005520","PRE-ROLL DEATHSTAR-FLOWER",51,3,10,"CANNIBIS","USER","NA"
"1A400031266EE6B000002755","10005522","PRE-ROLL COLIN OG-FLOWER",-1,3,10,"CANNIBIS","USER","NA"
"1a40003126874B6000032626","10005524","MARY'S CBC COMPOUND",0,25,55,"CANNIBIS","USER","NA"
"1A40003126874B6000032624","10005526","MARY'S CBD PEN",3,25,50,"CANNIBIS","USER","NA"
"1A40003126874B6000032622","10005528","MARY'S CBD/THC PATCH",8,5,12,"CANNIBIS","USER","NA"
"1A40003126874B6000032623","10005530","MARY'S THC INDICA PATCH",2,5,12,"CANNIBIS","USER","NA"
"1a40003126874B6000032625","10005532","MARY'S CBD CAPSULES",3,25,90,"CANNIBIS","USER","NA"
"1A40003126874B6000032890","10005534","MARY'S MEDICINAL MUSCLE FREEZE",3,12,20,"CANNIBIS","USER","NA"
"1A400031266EE6B000002756","10005536","PRE-ROLL SNOBALL-FLOWER",-1,3,10,"CANNIBIS","USER","2756"
"1a400031266eE6b000002757","10005538","PRE-ROLL OGRE KUSH-FLOWER",-2,3.5,10,"CANNIBIS","USER","2757"
"1A4000312687545000002489","10005540","FIRESTARTER INDICA",1,5,15,"CANNIBIS","USER","2489"
"1A4000312687545000002487","10005542","FIRESTARTER SATIVA",-1,5,15,"CANNIBIS","USER","2487"
"1a4000312687491000061028","10005544","HIGHLY EDIBLES CBD PEACH",10,17.5,40,"CANNIBIS","USER","1028"
"1a4000312687491000061029","10005546","HIGHLY EDIBLES CBD WATERMELON",12,17.5,40,"CANNIBIS","USER","1029"
"1A40003126874EF000005560","10005548","SWEET 1G CARTRIDGE SATIVA",10,37,100,"CANNIBIS","USER","NA"
"1A40003126874EF000005561","10005550","SWEET 1G SYRINGE SATIVA",12,22,60,"CANNIBIS","USER","NA"
"1A40003126874EF000005557","10005552","SWEET 500MG CARTRIDGE HYBRID",1,25,75,"CANNIBIS","USER","NA"
"1A40003126874EF000005559","10005554","SWEET 500MG CARTRIDGE SATIVA",9,25,75,"CANNIBIS","USER","NA"
"1a40003126874EF000005558","10005556","SWEET 500MG CARTRIDGE INDICA",8,25,75,"CANNIBIS","USER","NA"
"1A4000312687484000035396","10005558","LOVE'S CBD COOKIES MULTI PACK",5,18,40,"CANNIBIS","USER","NA"
"1A4000312687535000001138","10005560","PURPLEBEES SAP STONED IMMACULA",0,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001148","10005562","PURPLEBEES WAX TANGERINE SANDI",-1,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001158","10005564","PURPLEBEES SYRINGE GIRL SCOUT",13,18,45,"CANNIBIS","USER","NA"
"1A4000312687535000001142","10005566","PURPLEBEES WAX STRAWBERRY COUG",8,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001149","10005568","PURPLEBEES WAX FLUFFHEAD CBD",0,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001147","10005570","PURPLEBEES SYRINGE WHITE FIRE",18,18,45,"CANNIBIS","USER","NA"
"1A4000312687535000001151","10005573","PURPLEBEES WAX GORILLA GLUE #4",12,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001129","10005575","PURPLEBEES SAP THE WHITE",-1,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001143","10005577","PURPLEBEES WAX JACK'S HAZY GHO",0,10,30,"CANNIBIS","USER","NA"
"1A4000312687535000001134","10005579","PURPLEBEES SAP BLUE BANNER",-1,10,30,"CANNIBIS","USER","NA"
"1A4000312687545000002494","10005581","FIRESTARTER SATIVA",-1,5,15,"CANNIBIS","USER","NA"
"1A40003126874eF000005471","10005583","SWEET DISPOSABLE CBD",0,17,40,"CANNIBIS","USER","NA"
"1A4000312687535000001159","10005585","PURPLEBEES SYRINGE TANGERINE S",0,10,45,"CANNIBIS","USER","NA"
"1A4000312687484000036359","10005587","LOVE'S CHOCOLATE CHIP COOKIES",9,10,25,"CANNIBIS","USER","NA"
"1a4000312687484000036357","10005589","LOVE'S 10MG CHOCOLATE CHIP",16,2.5,6,"CANNIBIS","USER","NA"
"1A4000312687484000036344","10005591","LOVE'S RED VELVET COOKIES 10P",7,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000036345","10005593","LOVE'S 10MG RED VELVET COOKIE",30,2.5,6,"CANNIBIS","USER","NA"
"1A4000312687535000001130","10005595","PURPLEBEES SAP DURBAN FLO HAZE",5,10,30,"CANNIBIS","USER","NA"
"1A400031268750D000001794","10005597","JERKY HOT & SPICY BITS 100MG",0,10,25,"CANNIBIS","USER","NA"
"1A400031268750d000001795","10005599","JERKY TERIYAKI BITS 100MG",0,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000036344","10005601","LOVE'S RED VELVET COOKIES 10P",7,10,25,"CANNIBIS","USER","NA"
"1A40003126874AF000026520","10005603","CHEEBA CHEW HYBRID MULTI PACK",16,10,25,"CANNIBIS","USER","NA"
"1A40003126874AF000026521","10005605","CHEEBA SINGLE HYBRID",27,3,7,"CANNIBIS","USER","NA"
"1A40003126874AF000026522","10005607","CHEEBA CHEW INDICA MULTI PACK",56,10,25,"CANNIBIS","USER","NA"
"1a40003126874aF000026523","10005609","CHEEBA SINGLE INDICA",23,3,7,"CANNIBIS","USER","NA"
"1a40003126874aF000026524","10005611","CHEEBA CHEW SATIVA MULTI PACK",68,10,25,"CANNIBIS","USER","NA"
"1A40003126874AF000026525","10005613","CHEEBA SINGLE SATIVA",5,3,7,"CANNIBIS","USER","NA"
"1A40003126874B3000053251","10005615","OPEN 250MG HYBRID CARTRIDGE",1,0.01,40,"CANNIBIS","USER","NA"
"1A40003126874b3000053251","10005617","OPEN 250MG SATIVA CARTRIDGE",3,0.01,40,"CANNIBIS","USER","NA"
"1A40003126874b3000053251","10005619","OPEN 250MG INDICA CARTRIDGE",19,10,40,"CANNIBIS","USER","NA"
"1A40003126874B3000053253","10005621","OPEN 500MG INDICA",11,25,70,"CANNIBIS","USER","NA"
"1A40003126874b3000053252","10005623","OPEN RESERVE HYBRID",5,25,70,"CANNIBIS","USER","NA"
"1a4000312687545000002490","10005625","FIRESTARTER SATIVA",-1,5,15,"CANNIBIS","USER","NA"
"1a400031266Ee07000002387","10005627","PLATTE RIVER KUSH 7G",0,25,110,"CANNIBIS","USER","NA"
"1a400031266EE07000002387","10005629","PLATTE RIVER KUSH 1G",-1,3.57,20,"CANNIBIS","USER","NA"
"1A400031266EE07000002387","10005631","PLATTE RIVER KUSH 3.5G",5,12.5,60,"CANNIBIS","USER","NA"
"1a400031266EE6B000002827","10005633","PRE-ROLL GOLDEN GOAT",6,3,10,"CANNIBIS","USER","NA"
"1A400031266EE6b000002823","10005635","PRE-ROLL COLIN OG-FLOWER",-1,3,10,"CANNIBIS","USER","NA"
"1a400031266EE6B000002828","10005637","PRE-ROLL DREAM BERRY HAZE",10,3,10,"CANNIBIS","USER","NA"
"1A4000312687492000021715","10005639","EDIPURE GRAPE",0,8,20,"CANNIBIS","USER","NA"
"1a4000312687492000021716","10005641","EDIPURE PEACH",23,8,20,"CANNIBIS","USER","NA"
"1A4000312687492000021717","10005643","EDIPURE BLACK CHERRY",15,8,20,"CANNIBIS","USER","NA"
"1A4000312687492000021718","10005645","EDIPURE CLASSICS SNS",10,8,20,"CANNIBIS","USER","NA"
"1A4000312687492000021722","10005647","EDIPURE STRAWBERRY LIME",21,8,20,"CANNIBIS","USER","NA"
"1a4000312687492000021723","10005649","EDIPURE PINEAPPLE",0,8,20,"CANNIBIS","USER","NA"
"1A40003126874E4000008590","10005651","PLATINUM ROLLS GSXGOLDEN GOAT",1,12,25,"CANNIBIS","USER","NA"
"1A40003126874E4000008591","10005653","PLATINUM ROLLS C99 X MK ULTRA",0,12,25,"CANNIBIS","USER","NA"
"1A40003126874E4000008592","10005655","PLATINUM ROLLS SFVXGHOST DREAM",1,12,25,"CANNIBIS","USER","NA"
"1A40003126874e4000008593","10005657","PLATINUM ROLLS BLUE DREAM",0,12,25,"CANNIBIS","USER","NA"
"1A40003126874e4000008594","10005659","PLATINUM ROLLS GORILLAGLUE/BLU",2,12,25,"CANNIBIS","USER","NA"
"1A4000312687492000021719","10005661","EDIPURE WAUI STICK SATIVA",31,5.63,30,"CANNIBIS","USER","NA"
"1A4000312687492000021720","10005663","EDIPURE WAUI STICK INDICA",29,12,30,"CANNIBIS","USER","NA"
"1A4000312687492000021721","10005665","EDIPURE WAUI STICK HYBRID",28,12,30,"CANNIBIS","USER","NA"
"1A400031268748f000014616","10005667","ROIA GO TINCTURE",19,20,45,"CANNIBIS","USER","NA"
"1a400031268748f000014612","10005669","ROIA SLOW TINCTURE",12,20,45,"CANNIBIS","USER","NA"
"1A400031268748F000014617","10005671","ROIA STOP TINCTURE",21,20,45,"CANNIBIS","USER","NA"
"1A400031268748F000014618","10005673","ROIA REWIND OINTMENT",7,27.5,55,"CANNIBIS","USER","NA"
"1A4000312687491000063100","10005675","HIGHLY EDIBLES ASSORTED SOURS",37,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000063099","10005677","HIGHLY EDIBLES ASSORTED FRUITS",35,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000063098","10005679","HIGHLY EDIBLES STRAWBERRY PUCK",33,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000063097","10005681","HIGHLY EDIBLES CHERRY PUCKS",1,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000063096","10005683","HIGHLY EDIBLES WATERMELON PUCK",36,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000063095","10005685","HIGHLY EDIBLES PEACH PUCKS",24,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000063094","10005687","CANNAPUNCH BLUE RASPBERRY",11,11.75,25,"CANNIBIS","USER","NA"
"1A4000312687491000063093","10005689","CANNAPUNCH BLACK CHERRY",5,11.75,25,"CANNIBIS","USER","NA"
"1A4000312687491000063092","10005691","CANNAPUNCH WATERMELON",7,11.75,25,"CANNIBIS","USER","NA"
"1A4000312687491000063091","10005693","CANNAPUNCH PINEAPPLE MANGO",21,11.75,25,"CANNIBIS","USER","NA"
"1A400031266EE07000002406","10005695","DURBAN POISON 7G",0,23.44,110,"CANNIBIS","USER","2406"
"1A400031266eE07000002406","10005697","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","USER","2406"
"1a400031266eE07000002406","10005699","DURBAN POISON 1G",-2,3.35,20,"CANNIBIS","USER","2406"
"1a400031266eEF2000017605","10005709","FLO 7G",0,20.31,75,"CANNIBIS","USER","17605"
"1a400031266ee6b000002824","10005711","PRE-ROLL LEMON SKUNK-FLOWER",57,3,10,"CANNIBIS","USER","2824"
"1A4000312687540000005869","10005719","QUEST BUDDER ECSD",17,15,50,"CANNIBIS","USER","5869"
"1A4000312687540000005870","10005721","QUEST BUDDER ULTRA SONJA",13,15,50,"CANNIBIS","USER","5870"
"1a4000312687540000005871","10005723","QUEST LIVE SUGAR FLO",16,24,70,"CANNIBIS","USER","5871"
"1a4000312687540000005872","10005725","QUEST LIVE SUGAR UK CHEESE",0,24,70,"CANNIBIS","USER","5872"
"1A4000312687540000005873","10005727","QUEST LIVE SUGAR UK CHEESE",0,24,70,"CANNIBIS","USER","5873"
"1a4000312687540000005874","10005729","QUEST LIVE SUGAR TANGIE",0,25,70,"CANNIBIS","USER","5874"
"1A4000312687540000005875","10005731","QUEST LIVE SUGAR SOUR BUBBLE",13,25,70,"CANNIBIS","USER","5875"
"1A4000312687540000005876","10005733","QUEST LIVE SUGAR JACK FLASH",2,25,70,"CANNIBIS","USER","5876"
"1A4000312687540000005877","10005735","QUEST LIVE SUGAR DEAD HEAD OG",0,25,70,"CANNIBIS","USER","5877"
"1A400031266EE6B000002826","10005737","PRE-ROLL GRAPE STOMPER-FLOWER",0,3,10,"CANNIBIS","USER","2826"
"1A400031266EE6B000002825","10005739","PRE ROLL RECON FLOWER",4,3,10,"CANNIBIS","USER","2825"
"1A4000312687499000020160","10005741","BLUE KUDU CANYON LANDS",17,9.5,25,"CANNIBIS","USER","20160"
"1a4000312687499000020161","10005743","BLUE KUDU ZEN GARDEN",14,9.5,25,"CANNIBIS","USER","20161"
"1A4000312687499000020163","10005747","BLUE KUDU ISLE OF CAPRI",17,9.5,25,"CANNIBIS","USER","20163"
"1A4000312687499000020164","10005749","BLUE KUDU CRATERS OF THE MOON",7,9.5,25,"CANNIBIS","USER","20164"
"1a4000312687499000020165","10005751","BLUE KUDU MESA SKYLINE",23,9.5,25,"CANNIBIS","USER","20165"
"1A4000312687499000020166","10005753","BLUE KUDU CBD BLACK FOREST",5,9.5,35,"CANNIBIS","USER","20166"
"1A4000312687486000036565","10005755","MARQAHA TINCTURE CBD-600MG",16,45,130,"CANNIBIS","USER","36565"
"1A4000312687486000036566","10005757","MARQAHA TINCTURE THC:CBD-100MG",49,22,45,"CANNIBIS","USER","36566"
"1A4000312687486000036567","10005759","MARQAHA TINCTURE SATIVA-100MG",40,12,25,"CANNIBIS","USER","36567"
"1A4000312687486000036568","10005761","MARQAHA TINCTURE INDICA-100MG",65,12,25,"CANNIBIS","USER","36568"
"1A400031268748f000014846","10005774","TR CONCENTRATES GOLDEN GOAT WA",-1,13,40,"CANNIBIS","USER","14846"
"1A400031268748f000014844","10005776","TR CONCENTRATES WHITE X CHEM",0,13,40,"CANNIBIS","USER","14844"
"1a400031268748f000014850","10005778","TR CONCENTRATES STERLE",0,13,40,"CANNIBIS","USER","14850"
"1A400031268748f000014868","10005780","TR CONCENTRATES CRITICAL KUSH",0,13,40,"CANNIBIS","USER","14868"
"1A400031268748f000014861","10005782","TR CONCENTRATE MOB BOSS",0,13,40,"CANNIBIS","USER","4861"
"1A400031268748f000014860","10005784","TR CONCENTRATE MOB BOSS",0,13,40,"CANNIBIS","USER","14860"
"1A400031268748f000014853","10005786","TR CONCENTRATES BLACKJACK",0,13,40,"CANNIBIS","USER","14853"
"1A400031268748f000014863","10005788","TR CONCENTRATES GOLDEN TICKET",0,13,40,"CANNIBIS","USER","14863"
"1a400031268748F000014871","10005790","TR CONCENTRATES WHITE CHERRY",0,13,40,"CANNIBIS","USER","14871"
"1A4000312687499000020162","10005792","BLUE KUDU JUNGLE ROAST",14,9.5,25,"CANNIBIS","USER","20162"
"1A4000312687528000003861","10005794","PYRAMID PEN DISP. 150MG HYBRID",6,10,25,"CANNIBIS","USER","3861"
"1a4000312687528000003862","10005796","PYRAMID PEN DISP. 150MG INDCIA",4,10,25,"CANNIBIS","USER","3862"
"1A4000312687528000003863","10005798","PYRAMID PEN DISP. 150MG SATIVA",0,10,25,"CANNIBIS","USER","3863"
"1A4000312687528000003864","10005800","PYRAMID PEN GOLD 250MG INDICA",15,10,30,"CANNIBIS","USER","3864"
"1a4000312687528000003865","10005802","PYRAMID PEN GOLD 250MG HYBRID",28,10,30,"CANNIBIS","USER","3865"
"1A4000312687528000003866","10005804","PYRAMID PEN GOLD 250MG SATIVA",13,10,30,"CANNIBIS","USER","3866"
"1a4000312687528000003867","10005806","PYRAMID PEN GOLD 250MG HYBRID",28,10,30,"CANNIBIS","USER","3867"
"1A4000312687528000003868","10005808","PYRAMID PEN GOLD 500MG INDICA",24,15,45,"CANNIBIS","USER","3868"
"1a4000312687528000003869","10005810","PYRAMID PEN GOLD 500MG SATIVA",2,15,45,"CANNIBIS","USER","3869"
"1A4000312687528000003870","10005812","PYRAMID PEN PRISM 250MG SATIVA",11,13,35,"CANNIBIS","USER","3870"
"1a4000312687528000003871","10005814","PYRAMID PEN PRISM 250MG HYBRID",17,13,35,"CANNIBIS","USER","3871"
"1a4000312687528000003872","10005816","PYRAMID PEN PRISM 250MG INDICA",18,13,35,"CANNIBIS","USER","3872"
"1A4000312687528000003873","10005818","PYRAMID PEN PRISM 500MG HYBRID",2,21,50,"CANNIBIS","USER","3873"
"1a4000312687528000003874","10005820","PYRAMID PEN PRISM 500MG SATIVA",16,21,50,"CANNIBIS","USER","3874"
"1A4000312687528000003875","10005822","PYRAMID PEN PRISM 500MG INDICA",18,21,50,"CANNIBIS","USER","3875"
"1a4000312687528000003867","10005824","PYRAMID PEN GOLD 500MG HYBRID",13,15,45,"CANNIBIS","USER","3867"
"1A4000312687522000005158","10005836","WONDERLEAF 250MG CBD MELTDOWN",0,15,45,"CANNIBIS","USER","5158"
"1a4000312687522000005188","10005838","WONDERLEAF 250MG GTH",0,15,45,"CANNIBIS","USER","5188"
"1a4000312687522000005181","10005840","WONDERLEAF WAX CHEMDAWG 1G",0,23,60,"CANNIBIS","USER","5181"
"1a4000312687522000005204","10005842","WONDERLEAF 250MG AK47",0,15,45,"CANNIBIS","USER","5204"
"1A4000312687522000005156","10005844","WONDERLEAF 1G SYRINGE BORDERLI",3,18,50,"CANNIBIS","USER","5156"
"1A4000312687522000005216","10005846","WONDERLEAF 1G SYRINGE GG 4",13,18,50,"CANNIBIS","USER","5216"
"1A4000312687522000005187","10005848","WONDERLEAF PREM. SYRINGE CHEWB",0,25,60,"CANNIBIS","USER","5187"
"1A4000312687522000005205","10005850","WONDERLEAF 500MG AK47",0,25,75,"CANNIBIS","USER","5205"
"1a4000312687522000005183","10005853","WONDERLEAF 1G SYRINGE WHITE WA",0,18,50,"CANNIBIS","USER","5183"
"1A4000312687522000005145","10005855","WONDERLEAF 1G SYRINGE DURBAN",0,18,50,"CANNIBIS","USER","5145"
"1A4000312687522000005185","10005857","WONDERLEAF 1G SYRINGE ALIEN DA",0,22,60,"CANNIBIS","USER","5185"
"1A4000312687522000005189","10005859","WONDERLEAF 500MG GTH",1,25,75,"CANNIBIS","USER","5189"
"1A4000312687522000005154","10005861","WONDERLEAF 1G SYRINGE NORDLE",0,18,50,"CANNIBIS","USER","5154"
"1A4000312687522000005217","10005863","WONDERLEAF WAX SKUNKBERRY 1G",1,23,60,"CANNIBIS","USER","5217"
"1A4000312687522000005215","10005865","WONDERLEAF 1G SYRINGE SUMO GRA",0,18,50,"CANNIBIS","USER","5215"
"1A4000312687522000005218","10005869","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","5218"
"1A4000312687522000005179","10005871","WONDERLEAF PREM. SYRINGE WHITE",0,22,60,"CANNIBIS","USER","5179"
"1a4000312687547000007136","10005873","TASTE BUDZ BLUE RASPBERRY I",32,10,25,"CANNIBIS","USER","7136"
"1a4000312687547000007137","10005875","TASTE BUDZ KIWI STRAWBERRY I",28,10,25,"CANNIBIS","USER","7137"
"1A4000312687547000007138","10005877","TASTE BUDZ WATERMELON I",30,10,25,"CANNIBIS","USER","7138"
"1a4000312687547000007139","10005879","TASTE BUDZ TROPICAL PUNCH I",27,10,25,"CANNIBIS","USER","7139"
