"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","SUBCAT_COD","BARCODE TYPE","BATCH NUMBER"
"1a4000312687522000004109","10004131","WONDERLEAF 500MG KOSHER KUSH",0,25,75,"CANNIBIS","CONC","USER","4109"
"1A4000312687522000004045","10004133","WONDERLEAF 500MG GALAXY",-1,25,75,"CANNIBIS","CONC","USER","4045"
"1a4000312687522000004108","10004135","WONDERLEAF 250MG CBD MELTDOWN",0,15,45,"CANNIBIS","CONC","USER","4108"
"1A4000312687522000004151","10004137","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","4151"
"1A4000312687522000004151","10004139","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","4151"
"1A400031268748A000059200","10004141","DIXIE MILK CHOCOLATE SATIVA",0,9,25,"CANNIBIS","EDIBLES","USER","59200"
"1A400031268748A000059201","10004143","DIXIE SYNERGY WATERMELON",-10,18,45,"CANNIBIS","EDIBLES","USER","59201"
"1A4000312687486000033414","10004145","MARQAHA FLASQ  THC INDICA-90MG",0,8,15,"CANNIBIS","EDIBLES","USER","33414"
"1A4000312687486000033415","10004147","MARQAHA FLASQ THC HYBRID-90MG",0,8,15,"CANNIBIS","EDIBLES","USER","33415"
"1a4000312687486000033416","10004149","MARQAHA FLASQ  THC SATIVA-90MG",0,8,15,"CANNIBIS","EDIBLES","USER","33416"
"1A4000312687486000033417","10004151","MARQAHA TINCTURE INDICA-100MG",24,12,25,"CANNIBIS","TINCTURES","USER","33417"
"1A4000312687486000033418","10004153","MARQAHA TINCTURE SATIVA-100MG",16,12,25,"CANNIBIS","TINCTURES","USER","33418"
"1A4000312687486000033419","10004155","MARQAHA TINCTURE THC:CBD-100MG",14,22,45,"CANNIBIS","TINCTURES","USER","33419"
"1A40003126874EF000005062","10004157","SWEET 300MG CARTRIDGE SATIVA",24,17,45,"CANNIBIS","CONC","USER","1/3bd"
"1a40003126874EF000005063","10004159","SWEET CBD 300MG",0,17,55,"CANNIBIS","CONC","USER","5063"
"1A40003126874ef000005064","10004161","SWEET 500MG CARTRIDGE SATIVA",14,25,75,"CANNIBIS","CONC","USER","5064"
"1A40003126874EF000005065","10004163","SWEET DISPOSABLE INDICA",12,20,45,"CANNIBIS","CONC","USER","5065"
"1A40003126874Ef000005066","10004167","SWEET DISPOSABLE SATIVA",2,20,45,"CANNIBIS","CONC","USER","5066"
"1A40003126874EF000005068","10004169","SWEET 1G SYRINGE SATIVA",33,16.66,60,"CANNIBIS","CONC","USER","5068"
"1A40003126874eF000005067","10004171","SWEET 1G SYRINGE INDICA",18,22,60,"CANNIBIS","CONC","USER","5067"
"1a400031266f034000004667","10004173","WITCHES WEED 1G",2,3.57,12,"CANNIBIS","SPECIALS","USER","NA"
"1A400031266F034000004667","10004175","WITCHES WEED 3.5G",-1,12.5,40,"CANNIBIS","SPECIALS","USER","NA"
"1A400031266f034000004667","10004177","WITCHES WEED 7G",-1,25,75,"CANNIBIS","SPECIALS","USER","NA"
"1A40003126874A5000013521","10004179","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A40003126874a5000013527","10004181","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A40003126874A5000013519","10004183","G.K. SPEARMINT CHILL PILLS",174,7.5,20,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874A5000013520","10004185","CBD CHILL PILLS",48,7.5,20,"CANNIBIS","EDIBLES","USER","NA"
"1a4000312687547000004374","10004187","TASTE BUDZ BLUE RASPBERRY I",10,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004375","10004189","TASTE BUDZ TROPICAL PUNCH I",23,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004377","10004191","TASTE BUDZ KIWI STRAWBERRY S",15,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004376","10004193","TASTE BUDZ WATERMELON S",24,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004378","10004195","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687547000004379","10004197","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687547000004380","10004199","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687547000004381","10004201","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1a400031266Ee07000002200","10004203","PLATTE RIVER KUSH 3.5G",5,12.5,60,"CANNIBIS","FLOWER","USER","2200"
"1a400031266EE07000002200","10004205","PLATTE RIVER KUSH 1G",-1,3.57,20,"CANNIBIS","FLOWER","USER","2200"
"1a400031266F034000004666","10004207","NINA LIMONE 3.5G",1,10.5,40,"CANNIBIS","SPECIALS","USER","4666"
"1A400031266F034000004666","10004209","NINA LIMONE 1G",1,3,12,"CANNIBIS","SPECIALS","USER","4666"
"1A400031266F034000004666","10004211","NINA LIMONE 7G",0,21,75,"CANNIBIS","SPECIALS","USER","NA"
"1A400031268748F000012704","10004213","TR CONCENTRATES GOLDEN GOAT WA",-1,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000012702","10004215","TR CONCENTRATES BLUE CHEESE HO",1,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000012679","10004217","TR CONCENTRATES CHEM D LIVE SU",0,23,60,"CANNIBIS","CONC","USER","NA"
"1a400031268748F000012701","10004219","TR CONCENTRATES BLUE CHEM CIND",1,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000012697","10004221","TR CONCENTRATES STAR KILLER",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000012696","10004224","TR CONCENTRATES PURPLE SWISH",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000012699","10004226","TR CONCENTRATES CRITICAL MASS",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000012700","10004228","TR CONCENTRATES LEEROY OG",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748A000058921","10004230","DIXIE SYNERGY BALM",-1,13,30,"CANNIBIS","TOPICALS","USER","NA"
"1A400031266eE7e000005277","10004232","PRE ROLL DURBAN POISON",-15,3,10,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031266eE7e000005276","10004235","PRE-ROLL AFGHANI",0,3,10,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031266ee7E000005274","10004237","PRE-ROLL SPECIAL OPS-- FLOWER",6,3,10,"CANNIBIS","PRE-ROLL","USER","5274"
"1a400031266EE7E000005280","10004239","PRE-ROLL JEDI -FLOWER",3,3,10,"CANNIBIS","PRE-ROLL","USER","5280"
"1A400031266EE7E000005281","10004241","PRE-ROLL NL",0,3,10,"CANNIBIS","PRE-ROLL","USER","5281"
"1A400031266Ee7E000005273","10004243","PRE-ROLL GOLDEN GOAT",6,3,10,"CANNIBIS","PRE-ROLL","USER","5273"
"1A400031266Ee7e000005274","10004245","PRE-ROLL SPECIAL OPS-- FLOWER",6,3,10,"CANNIBIS","PRE-ROLL","USER","5274"
"1a400031266eE7e000005275","10004247","PRE-ROLL BB FLOWER",-3,3,10,"CANNIBIS","PRE-ROLL","USER","5275"
"1a4000312687572000000059","10004249","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687572000000060","10004251","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687572000000061","10004253","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A400031266EFD7000001087","10004255","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1a400031266EFD7000001089","10004257","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1a40003126875bf000000047","10004259","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1a4000312687540000004343","10004261","QUEST SHATTER NYCD",0,17,30,"CANNIBIS","CONC","USER","NA"
"1a4000312687540000004344","10004263","QUEST SHATTER LUCKY CHARMS",0,10,40,"CANNIBIS","CONC","USER","NA"
"1a4000312687540000004345","10004265","QUEST SHATTER BLUE DREAM",1,10,40,"CANNIBIS","CONC","USER","NA"
"1a4000312687540000004346","10004267","QUEST SHATTER ECSD",-1,17,30,"CANNIBIS","CONC","USER","NA"
"1a4000312687540000004347","10004269","QUEST BUDDER FOUR CORNERS",0,17,50,"CANNIBIS","CONC","USER","NA"
"1a4000312687540000004348","10004271","QUEST BUDDER LEMON SKUNK",0,17,50,"CANNIBIS","CONC","USER","NA"
"1a4000312687540000004349","10004273","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1a400031266EEf2000016132","10004275","NORTHERN LIGHTS 7G",0,20.31,75,"CANNIBIS","SPECIALS","USER","16132"
"1A400031266eeF2000016132","10004277","NORTHERN LIGHTS 3.5G",1,10.16,40,"CANNIBIS","SPECIALS","USER","16132"
"1a400031266EEF2000016132","10004279","NORTHERN LIGHTS1G",2,2.9,12,"CANNIBIS","SPECIALS","USER","16132"
"1a400031266eE07000002251","10004281","LA CONFIDENTIAL 3.5G",0,12.5,60,"CANNIBIS","FLOWER","USER","2251"
"1A400031266EE07000002251","10004283","LA CONFIDENTIAL 1G",1,3.57,20,"CANNIBIS","FLOWER","USER","2251"
"1a400031266F0D1000000099","10004285","FRUITY PEBBLES 3.5G",0,9.38,40,"CANNIBIS","SPECIALS","USER","099"
"1A400031266EE07000002251","10004287","LA CONFIDEINTIAL  7G",0,25,110,"CANNIBIS","FLOWER","USER","2251"
"1A4000312687547000004796","10004289","TASTE BUDZ BLUE RASPBERRY I",10,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004797","10004291","TASTE BUDZ TROPICAL PUNCH I",23,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004798","10004293","TASTE BUDZ WATERMELON I",9,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004799","10004295","TASTE BUDZ KIWI STRAWBERRY I",19,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004800","10004297","TASTE BUDZ BLUE RASPBERRY S",14,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004801","10004299","TASTE BUDZ TROPICAL PUNCH S",28,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687547000004802","10004301","TASTE BUDZ KIWI STRAWBERRY S",15,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A400031268754A000004731","10004303","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687484000033882","10004305","LOVE'S TURTLE BROWNIES",14,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033883","10004307","LOVE'S SMORES BROWNIES MULTI",19,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033884","10004309","LOVE'S SMORES BROWNIES MULTI",19,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033885","10004311","LOVE'S RED VELVET COOKIES 10P",7,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033886","10004313","LOVE'S 10MG RED VELVET COOKIE",9,2.5,6,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033887","10004315","LOVES PEANUT BUTTER BROWNIE GF",8,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033888","10004317","LOVE'S 10MG LEMON BERRY BAR",6,3,6,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687484000033896","10004321","C. L. SHATTER HEAD CHEESE",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033895","10004323","C. L. SHATTER JEDI",-1,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033894","10004325","C. L. SHATTER STERLE KUSH",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033893","10004327","C. L. SHATTER TANGIE",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033897","10004329","C. L. SHATTER DENVER SATIVA",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033898","10004331","C. L. SHATTER CHUNKYD",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033892","10004333","C. L.WAX VIOLATOR/GORILLA GLUE",0,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033891","10004335","C. L. WAX TANGIE",1,15.5,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033890","10004337","C. L. WAX SFV OG",0,15,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033889","10004339","C. L. WAX WHITE GIRL",-1,15,40,"CANNIBIS","CONC","USER","NA"
"1A4000312687484000033899","10004341","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687484000033900","10004343","LOVE'S 10MG CHOCOLATE CHIP",3,2.5,6,"CANNIBIS","EDIBLES","USER","NA"
"1A400031266EEF2000015925","10004345","CHEMDAWG 7G",0,23.38,110,"CANNIBIS","FLOWER","USER","15925"
"1A400031266EEF2000015925","10004347","CHEMDAWG 3.5G",9,11.69,60,"CANNIBIS","FLOWER","USER","15925"
"1A400031266EEF2000015925","10004349","CHEMDAWG 1G",63,3.34,20,"CANNIBIS","FLOWER","USER","15925"
"1A400031266EF55000010176","10004351","KANDY KUSH 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","10176"
"1A400031266eF55000010176","10004353","KANDY KUSH 3.5G",0,11.72,40,"CANNIBIS","SPECIALS","USER","10176"
"1A400031266EF55000010176","10004355","KANDY KUSH 1G",1,3.35,20,"CANNIBIS","FLOWER","USER","10176"
"1A400031266EF55000010289","10004357","CLEMENTINE KUSH 7G",1,23.44,75,"CANNIBIS","SPECIALS","USER","10289"
"1A400031266EF55000010289","10004359","CLEMENTINE KUSH 3.5G",4,11.72,40,"CANNIBIS","SPECIALS","USER","10289"
"1A400031266EF55000010289","10004361","CLEMENTINE KUSH 1G",8,3.35,12,"CANNIBIS","SPECIALS","USER","10289"
"1A400031266F0A3000000452","10004363","PRE-ROLL SOUR DIESEL X OG-FLOW",-23,2,10,"CANNIBIS","PRE-ROLL","USER","sdog452"
"1A40003126874E4000008498","10004365","PLATINUM ROLLS GORILLA GLUE",3,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874E4000008504","10004367","PLATINUM ROLLS WHITE OG",0,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1a40003126874E4000008502","10004369","PLATINUM ROLLS MOB BOSS",28,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031268748a000057292","10004371","DIXIE DEW DROPS VANILLA",0,10,20,"CANNIBIS","EDIBLES","USER","NA"
"1A400031268748A000057293","10004373","DIXIE MILK CHOCOLATE INDICA",0,9,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057751","10004378","HIGHLY EDIBLES PEACH PUCKS",15,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057752","10004380","HIGHLY EDIBLES WATERMELON PUCK",18,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1a4000312687491000057753","10004382","HIGHLY EDIBLES CHERRY PUCKS",21,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057754","10004384","HIGHLY EDIBLES STRAWBERRY PUCK",13,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057755","10004386","HIGHLY EDIBLES ASSORTED FRUITS",13,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057756","10004388","HIGHLY EDIBLES ASSORTED SOURS",22,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057757","10004390","HIGHLY EDIBLES CBD PEACH",17,17.5,40,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687491000057758","10004392","HIGHLY EDIBLES CBD WATERMELON",8,17.5,40,"CANNIBIS","EDIBLES","USER","NA"
"1A400031268748F000013261","10004394","TR CONCENTRATES STRAWBERRY FIE",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748f000013259","10004396","TR CONCENTRATES TANGO KUSH",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000013262","10004398","TR CONCENTRATES LA CHEESE",1,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000013264","10004400","TR CONCENTRATES GLOWING GOAT",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000013263","10004402","TR CONCENTRATES WHITE LIGHT",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031268748F000013260","10004404","TR CONCENTRATES HELL'S FIRE",0,13,40,"CANNIBIS","CONC","USER","NA"
"1A400031266F0A3000000469","10004406","PRE-ROLL TRIM UK CHEESE",-2,2,6,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031266F0A3000000472","10004408","PRE-ROLL SKUNKBERRY",2,3.5,10,"CANNIBIS","PRE-ROLL","USER","NA"
"1A400031268748F000013272","10004410","FORIA RELIEF 2 PACK",1,12,26,"CANNIBIS","TOPICALS","USER","13272"
"1A400031268748F000013271","10004412","FORIA RELIEF 4 PACK",5,22,50,"CANNIBIS","TOPICALS","USER","13271"
"1A400031268748f000013274","10004414","FORIA 10ML",0,19,45,"CANNIBIS","TOPICALS","USER","13274"
"1a400031268748F000013275","10004416","FORIA 5ML",1,11,25,"CANNIBIS","TOPICALS","USER","13275"
"1A40003126874B3000050457","10004418","OPEN ONE INDICA",26,12,25,"CANNIBIS","CONC","USER","50457"
"1a40003126874B3000050457","10004420","OPEN ONE SATIVA",19,12,25,"CANNIBIS","CONC","USER","50457"
"1A40003126874B3000050455","10004422","OPEN 150MG HYBRID CARTRIDGE",-1,12,25,"CANNIBIS","CONC","USER","50455"
"1A40003126874B3000050455","10004424","OPEN 150MG INDICA",0,12,25,"CANNIBIS","CONC","USER","50455"
"1A40003126874B3000050455","10004426","OPEN 150MG SATIVA",1,12,25,"CANNIBIS","CONC","USER","50455"
"1A40003126874B3000050456","10004428","OPEN 250MG HYBRID CARTRIDGE",22,15,40,"CANNIBIS","CONC","USER","50456"
"1A40003126874B3000050456","10004430","OPEN 250MG INDICA CARTRIDGE",21,15,40,"CANNIBIS","CONC","USER","50456"
"1A40003126874B3000050456","10004432","OPEN 250MG SATIVA CARTRIDGE",31,15,40,"CANNIBIS","CONC","USER","50456"
"1a40003126874B3000050456","10004434","OPEN 250MG CBD CARTRIDGE",9,15,40,"CANNIBIS","CONC","USER","50456"
"1A400031266F0F2000000394","10004436","CHERRY PIE 7G",0,25,110,"CANNIBIS","FLOWER","USER","0394"
"1A400031266F0F2000000394","10004438","CHERRY PIE 3.5G",0,12.5,60,"CANNIBIS","FLOWER","USER","0394"
"1A400031266F0F2000000394","10004440","CHERRY PIE 1G",0,3.57,20,"CANNIBIS","FLOWER","USER","0394"
"1a400031266f0f2000000451","10004442","GRAPE KRYPT 7G",0,25,110,"CANNIBIS","FLOWER","USER","451"
"1a400031266F0F2000000451","10004444","GRAPE KRYPT 3.5G",0,12.5,60,"CANNIBIS","FLOWER","USER","451"
"1a400031266F0F2000000451","10004446","GRAPE KRYPT 1G",0,3.57,20,"CANNIBIS","FLOWER","USER","451"
"1A400031266EE07000002200","10004448","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","2200"
"1A400031266EF5A000000995","10004450","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","995"
"1A400031266EEF2000016151","10004452","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","16151"
"1A400031266EF5A000000996","10004454","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","996"
"1A400031266Ee6B000002571","10004456","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","2571"
"1A400031266F034000004666","10004458","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","4666"
"1A400031266F0a3000000450","10004460","PRE ROLL HYBRID BLEND",20,3.13,10,"CANNIBIS","PRE-ROLL","USER","450"
"1A400031266eE6B000002598","10004463","PRE ROLL AGENT O FLOWER",3,3,10,"CANNIBIS","PRE-ROLL","USER","2598"
"1A400031266EE6B000002601","10004465","PRE ROLL RECON FLOWER",7,3,10,"CANNIBIS","PRE-ROLL","USER","2601"
"1A4000312687488000028455","10004510","PAX PODS PANAMA PUNCH",1,30,70,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000028457","10004512","PAX PODS BUBBA KUSH",2,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000028458","10004514","PAX PODS KOSHER KUSH",3,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000028454","10004516","PAX PODS TANGIE",12,30,70,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000028452","10004520","PAX PODS SOUR DIESEL",6,30,70,"CANNIBIS","CONC","USER","NA"
"1A4000312687488000028456","10004522","PAX PODS PRE 98 BUBBA KUSH",4,30,70,"CANNIBIS","CONC","USER","NA"
"1a4000312687488000028453","10004524","PAX PODS SOUR DIESEL",6,30,70,"CANNIBIS","CONC","USER","NA"
"1a40003126874aF000024591","10004526","CHEEBA CHEW HYBRID MULTI PACK",44,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874AF000024592","10004528","CHEEBA SINGLE HYBRID",13,3,7,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874AF000024593","10004530","CHEEBA CHEW INDICA MULTI PACK",35,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874AF000024594","10004532","CHEEBA SINGLE INDICA",-1,3,7,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874AF000024595","10004534","CHEEBA CHEW SATIVA MULTI PACK",86,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874Af000024596","10004536","CHEEBA SINGLE SATIVA",-9,3,7,"CANNIBIS","EDIBLES","USER","NA"
"1A40003126874CA000009462","10004538","CAMPER DURBAN POISON .25G",-1,4.75,15,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000009461","10004540","CAMPER KEY LIME PIE SHATTER 1G",1,17,50,"CANNIBIS","CONC","USER","NA"
"1a40003126874CA000009466","10004542","CAMPER MOB BOSS SHATTER .25G",0,4.75,15,"CANNIBIS","CONC","USER","NA"
"1A40003126874cA000009464","10004544","CAMPER CHEESEL WAX .25G",0,4.75,15,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000009455","10004546","CAMPER VANILLA KUSH WAX 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1a40003126874Ca000009457","10004548","CAMPER SUENO WAX 1G",1,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874ca000009463","10004550","CAMPER CHEM 9600 WAX 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000009458","10004552","CAMPER SOUR DIESEL SHATTER 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1A40003126874cA000009460","10004554","CAMPER MANGO KUSH SHATTER 1G",0,17,50,"CANNIBIS","CONC","USER","NA"
"1a40003126874Ca000009456","10004556","CAMPER TRAINWRECK SHATTER 1G",0,4.91,50,"CANNIBIS","CONC","USER","NA"
"1A4000312687534000000340","10004558","PRE-ROLL TRIM BLUEBERRY",0,0.78,6,"CANNIBIS","PRE-ROLL","USER","0340"
"1A4000312687488000028529","10004560","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687488000028530","10004562","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687488000028531","10004564","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687531000005313","10004566","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687531000005314","10004568","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687531000005315","10004570","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687531000005316","10004572","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687531000005317","10004574","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687495000008942","10004576","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687495000008943","10004578","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687495000008944","10004580","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687495000008945","10004582","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A4000312687495000008955","10004584","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
"1A40003126874CA000009459","10004586","CAMPER NYCD SHATTER .25G",0,4.75,15,"CANNIBIS","CONC","USER","NA"
"1A40003126874CA000009465","10004588","CAMPER BUBBA WHITE SHATTER.25G",0,4.75,15,"CANNIBIS","CONC","USER","NA"
"1A40003126874Ef000005211","10004590","SWEET 1G CARTRIDGE INDICA",27,37,100,"CANNIBIS","CONC","USER","NA"
"1a40003126874EF000005212","10004592","SWEET 1G CARTRIDGE SATIVA",26,37,100,"CANNIBIS","CONC","USER","NA"
"1a40003126874EF000005213","10004594","SWEET DISPOSABLE HYBRID",0,20,45,"CANNIBIS","CONC","USER","NA"
"1a40003126874eF000005210","10004596","SWEET 1G CARTRIDGE HYBRID",24,37,100,"CANNIBIS","CONC","USER","NA"
"1a40003126874EF000005214","10004598","SWEET DISPOSABLE SATIVA",2,20,45,"CANNIBIS","CONC","USER","NA"
"1a40003126874ef000005209","10004600","SWEET 300MG CARTRIDGE SATIVA",24,17,45,"CANNIBIS","CONC","USER","NA"
"1A40003126874eF000005208","10004602","SWEET 300MG CARTRIDGE INDICA",31,17,45,"CANNIBIS","CONC","USER","NA"
"1A40003126874EF000005216","10004604","SWEET 1G SYRINGE INDICA",18,22,60,"CANNIBIS","CONC","USER","NA"
"1A40003126874eF000005215","10004606","SWEET 1G SYRINGE HYBRID",15,22,60,"CANNIBIS","CONC","USER","NA"
"1A40003126874e4000008503","10004608","PLATINUM ROLLS JET FUEL KUSH",0,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A40003126874e4000008501","10004610","PLATINUM ROLLS PINEAPPLE EXPRE",20,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1a40003126874E4000008499","10004612","PLATINUM ROLLS CHOC. CHIP X MY",1,12,25,"CANNIBIS","PRE-ROLL","USER","NA"
"1A4000312687534000003786","10004614","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","3786"
"1A4000312687534000003780","10004616","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","3780"
"1A4000312687506000014712","10004618","CODA FIRE & ORANGE",5,9,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687506000014713","10004620","CODA SALT & NIBS",32,9,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687506000014714","10004622","CODA COFFEE & DONUTS",21,9,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687506000014710","10004624","CODA TRUFFLES FORTE",4,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687506000014711","10004626","CODA TRUFFLES SERENADE",3,10,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687506000014715","10004628","CODA MAPLE & PECAN",-1,9,25,"CANNIBIS","EDIBLES","USER","NA"
"1A4000312687506000014717","10004630","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","NA"
